drug	Gcv2	His7	Trp3	Aro2	Lys1	Hom2	Aro3	Car1	Sam4	Sui2	Gcv3	Rnr4	Pdc1	Pyc2	Tps3	Tsl1	Pgm2	Ald4	Hxk1	Pda1	Idp1	Tal1	Hxt3	Pgk1	Pmi40	Hog1	Cwp1	Mdh2	Erg3	Erg10	Lsc1	Pdr5	Dur1	Uga1	Gpd2	Gpd1	Ahp1	Grx1	Uth1	Yhb1	Tsa1	Sod1	Trx2	Ssa2	Ssa1	Ssa4	Ypk1	Sti1	Bat2	Tdh1	Hsp12	Hsp104	Hsp78	Nth1	Sse1	Hsc82	Tps1	Nsr1	Hsp42	Aha1	Hsp26	Ydj1	Pre4	Htb2	Bmh1	BY4741
Mycosidine rep1 MIC/2	-0.068216845	-0.54962665	0.44440237	0.0241341	0.59713596	0.17250778	0.57723564	0.27840847	-0.61689204	0.48944694	0.75981635	0.07642745	-0.664249	0.3246522	0.42885762	2.062427	2.5768187	1.5956761	2.9528725	1.2169787	1.0634753	0.5071303	0.98314995	0.47260866	0.3628948	0.2331508	0.14097156	0.066432334	-0.4743558	0.009453288	1.1736486	1.5820338	0.3458696	1.4648821	0.08433431	0.29230505	0.40188754	0.3888035	0.19647801	-0.21710214	0.25911856	0.35262257	-1.8653281	-1.170187	0.77915317	1.3312844	0.115498066	-0.3995232	0.29447955	2.9531333	4.4075546	1.4032165	1.070025	0.8154272	0.4038507	-0.6360487	1.4361203	-0.6626667	1.3941686	0.55560136	0.8799544	-0.45695093	0.39461824	-0.057945352	0.51267016	0.39866412
Mycosidine rep1 MIC	0.57391363	-0.9441309	-0.09636092	-0.43561685	-0.47464862	-0.2528727	0.31502903	-0.61068404	-0.96985626	0.6134161	1.5465518	-0.40368897	-2.316046	0.38972282	0.31477863	2.2235816	2.8067968	2.171753	3.2863944	1.1506453	1.0605916	-0.18626988	-2.3236215	-0.26976115	0.041434567	0.07627184	0.0056284894	0.08432603	-1.2946047	-0.4689727	1.2556686	-1.5318317	0.3789785	1.3778584	-0.5531383	-0.4483849	-2.0126445	0.39209267	0.42228746	-0.2452872	-0.40852684	-0.16606992	-2.1362324	-1.4793366	0.22965278	1.4497863	-0.0851223	-0.9009739	0.14995019	3.3328795	3.1635363	0.94890445	0.93252176	0.49910015	-0.4775055	-1.1847236	1.4750172	-1.9428577	1.5099236	0.27914876	1.5544891	-1.0634273	-0.25471467	-0.65277565	0.010707876	0.17725497
Mycosidine rep2 MIC/2	0.3652335	0.20392253	0.4397415	0.02732728	0.23146686	0.53690773	0.55674577	0.71645904	-0.40133044	0.035815477	0.50945985	0.2705909	0.21532059	0.2646844	0.39640605	1.1535107	1.4162427	0.43521103	1.2766427	0.4805511	0.5192947	0.63645184	1.0917453	0.5498507	0.25331762	0.15143639	-0.4767599	-0.03902157	-0.24460556	-0.025213894	0.45870373	1.7863246	0.5616258	0.87279874	0.27530214	0.5250451	0.77341855	0.19124028	0.09597514	0.022863885	-0.36622384	-0.10268925	0.18764551	-0.4967579	1.0151722	1.04857	0.16164275	-0.19555284	0.10799539	1.878622	2.158405	0.6296965	0.057490893	0.33581027	0.3229042	-0.55323976	0.8544713	-0.46664745	0.8081631	0.16889152	0.42154238	-0.34013832	0.2330696	-0.07780343	0.42329586	-0.11960644
Mycosidine rep2 MIC	0.8652201	-0.11863749	0.28846115	-0.51109195	-0.5865039	-0.336927	0.28393686	-0.15686831	-0.9939085	0.2659173	0.8990506	-0.13799553	-0.76970536	0.22070895	0.4590472	1.7965934	2.2023685	0.711103	2.2045975	0.6878549	0.65068245	0.029040484	-1.2878861	0.09224017	0.12957326	0.20586139	-0.9520848	-0.70419127	-1.2131478	-0.4710477	0.48527077	-0.009801317	0.2153631	1.093542	-0.4624382	0.3366956	-0.22005486	0.30944985	0.29116213	-0.41331527	-0.4780397	-0.24687947	0.37022963	-0.77201164	0.4897893	1.7731591	0.050182123	-0.27617046	-0.1829739	2.711614	2.818621	1.1955653	0.59217495	0.51489085	-0.38216075	-0.7938091	1.5241711	-1.955475	1.4629862	0.2640478	1.3431743	-0.762111	0.17611927	-0.8259218	0.29819924	-0.19259034
Mycosidine rep3 MIC/2	0.4560997	0.07681756	0.45838723	0.09198702	0.011298756	0.19122371	0.56558406	0.1117906	-0.42607436	0.19873324	0.8218377	0.16597408	-0.37521648	0.013783537	0.45202136	1.9126501	2.1524987	1.0219616	2.3289368	0.78949875	0.7447924	0.3435772	0.8643887	0.403969	0.28760812	0.05663573	0.14833382	0.20553555	-0.5480862	-0.18902285	0.8613184	1.5819694	0.14397262	1.4188477	-0.011790594	0.6146976	0.31366652	0.22240417	-0.027234366	-0.31925902	0.11594663	0.30003873	-1.3937464	-1.0327718	1.0188091	1.2343159	0.14746286	-0.3837297	0.31074396	2.4103694	3.966123	1.3083937	0.9657915	0.76043713	0.38400126	-0.658441	1.3787781	-0.58965784	1.318061	0.16310082	0.7036654	-0.4177899	0.3404452	-0.09331002	0.4075563	0.3501037
Mycosidine rep3 MIC	0.9228022	-0.5060052	-0.08118042	-0.6709489	-0.90148	-0.63652533	0.15571167	-1.0530083	-1.0078568	0.27280018	1.5700532	-0.2506013	-2.5872526	-0.23086031	0.3162691	2.1958878	2.660178	1.7384276	2.8963556	0.7471347	0.6537296	-0.34881186	-2.151606	-0.21076816	-0.26060513	-0.29389578	-0.32054526	-0.14864126	-1.5686555	-0.9000225	0.9973709	-1.3967543	0.120128855	1.3080714	-0.60979944	0.1734641	-1.3072631	0.19294743	0.124038145	-0.4386778	-0.47516468	-0.13845538	-1.7067727	-1.3508072	0.65188676	1.3911573	-0.024178702	-0.79130375	0.11728196	3.0492582	2.951701	1.1530516	1.1585429	0.57243586	-0.5902556	-1.1621081	1.4442257	-1.9771061	1.312092	-0.16235206	1.2719162	-1.1097078	-0.23163523	-0.56347513	0.17546336	0.20013097
3B-Myc rep1 MIC/2	0.25064668	0.188833	0.42927468	0.17878914	0.10986699	0.3688593	0.46031365	0.3950137	-0.39107305	0.26801234	0.6466392	0.14766143	0.3191841	0.31898034	0.4625935	1.6008534	1.9184086	0.948042	2.036193	0.9886584	0.95265275	0.35954985	0.9027536	0.59123826	0.3639997	-0.0037178057	-0.24682243	0.07686533	-0.28894204	-0.10300886	0.83549356	1.403099	0.29658633	1.0986116	0.16020581	0.24867506	0.32654923	0.30159596	0.056616053	-0.20267144	0.13040544	0.17317419	-1.453682	-1.1962607	0.26594034	1.0066884	0.20495048	-0.42618042	0.10813677	2.2231266	3.6635513	0.76896894	0.73791736	0.34840614	0.4815429	-0.6291497	1.110436	-0.5301724	0.91676795	-0.046800956	0.5495699	-0.31038222	0.10633178	-0.019512516	0.26694506	0.15437824
3B-Myc rep1 MIC	0.7741316	0.041068375	0.36457166	-0.14702843	-0.5371314	-0.031450268	0.6235619	-0.42071596	-0.76755416	0.2921361	1.4985884	-0.2467302	-1.920348	0.36710262	0.55156714	2.111966	2.617096	1.7316471	2.883345	1.2424431	1.350937	0.070091784	0.06090649	0.23020884	0.1667457	0.007831947	-0.2254361	0.35189763	-1.3497937	-0.29403505	1.2313794	-0.22957413	0.17285277	1.5522103	-0.17869021	-0.051582593	-0.5663538	0.42892736	0.016412666	-0.5271028	-0.057390194	0.07555619	-0.6691199	-1.6437118	0.57828975	1.4081932	-0.06000048	-0.5415813	0.63087386	3.2350492	4.1605096	1.210177	1.2470133	0.53892255	-0.11270537	-0.9994214	1.5128555	-1.538676	1.4483947	-0.10513497	1.4092747	-0.996828	0.19378777	-0.52400887	0.43447718	0.24599537
3B-Myc rep2 MIC/2	0.37630466	0.19826293	0.29435977	0.21923545	0.08838955	0.3068697	0.37256074	0.5380268	-0.09824766	0.088662416	0.4965682	-0.090167515	0.2685603	0.096397	0.2988159	0.973915	0.9347169	0.46735442	0.95148546	0.44623813	0.41397738	0.21395366	0.7593194	0.3351619	0.14738305	0.06150255	0.31443194	0.04440196	-0.16982651	-0.07215261	0.34127286	1.2517715	0.4313707	0.6377448	0.06679034	0.2624942	0.27424106	0.16728017	0.30563903	-0.025424628	0.12765653	0.1300984	0.63312674	-0.54329365	0.1389214	0.48494813	0.15918906	-0.2656656	0.13013077	0.96198887	1.8387072	0.52904207	0.31547743	0.30321664	0.27774924	-0.3702572	0.6371959	-0.21024619	0.46116516	-0.009112325	0.28540307	-0.09283701	0.0827424	0.06161527	0.25091785	0.28436804
3B-Myc rep2 MIC	0.5578201	0.17816849	0.4183487	0.16468216	-0.09420758	0.21380374	0.3855961	0.44047776	-0.4680752	0.08916645	0.734746	0.015097339	0.37740636	0.30624765	0.66147596	1.8081661	1.7823416	1.0274056	1.9003239	0.8543674	0.72004706	0.39903286	0.98689693	0.6146353	0.34024185	0.119248755	0.16356707	-0.053874746	-0.21796702	-0.07439975	0.58899134	1.4915205	0.56331664	1.186677	0.12229783	0.7775385	0.43046224	0.31635737	0.055926982	-0.12175053	0.22834282	0.41466305	0.23240335	-0.9012325	0.64644194	0.87678576	0.0832847	-0.26066396	0.04758176	1.9988166	3.4679356	1.1772636	0.7197694	0.47236064	0.1986009	-0.4940218	1.3193631	-0.49792746	1.0312212	-0.032211475	0.43141395	-0.2867319	0.15364465	0.109694384	0.5557227	0.10778729
3B-Myc rep3 MIC/2	0.1353622	0.07442504	0.19910586	0.11065169	0.017151289	0.23899083	0.25435597	0.5198366	-0.19636548	0.02238898	0.22175953	0.018615345	0.35788995	0.021841079	0.21396998	0.6065803	0.57341295	0.23955876	0.66728115	0.3090812	0.2474537	0.2592568	0.69093686	0.42026132	0.138339	-0.01019374	0.24430533	-0.200998	-0.3467519	-0.01806983	0.13933745	1.1794295	0.25509644	0.46563378	-0.03315249	0.35582262	0.3195926	0.0730733	0.08714911	-0.14690588	0.1635921	0.1302502	-1.8904586	-0.24370155	0.021453613	0.24513064	0.13761409	-0.22207372	-0.15601772	0.6201669	1.3880558	0.35264802	0.119883716	0.21613674	0.010871578	-0.27570954	0.522738	-0.19949926	0.42868054	0.047495227	0.22302641	-0.123292625	0.09883335	0.065182395	0.24937579	0.02706518
3B-Myc rep3 MIC	0.4813061	0.2818177	0.631496	0.20822662	0.023053633	0.5394588	0.67244595	0.7246578	-0.4818235	0.36098248	0.6387055	0.068513595	0.3662822	0.4093907	0.77432066	1.796305	1.8165022	1.0192336	1.8551415	1.0335065	0.75714874	0.5352165	0.8944913	0.74268615	0.42793235	0.20340462	0.17139474	-0.032569848	-0.5557467	0.049328264	0.99255437	1.1666167	0.65699726	1.5178659	0.10348712	0.94408023	0.42211625	0.44867983	0.15368979	-0.44107416	0.34538615	0.47887686	-2.2632096	-0.91950643	0.5708755	0.9086396	0.26026934	-0.33306903	0.14437616	2.1212428	3.6342225	1.1924287	0.7705944	0.8011123	0.26756924	-0.52595484	1.4442173	-0.5940259	1.2735214	0.016332235	1.1159536	-0.44739726	0.2678501	0.035578404	0.69807065	0.17123011
Tunicamycin rep1 MIC/2	0.07631017	-0.006230435	0.58328307	0.022038415	-0.37345877	0.04822493	0.462441	0.7806393	-0.4428536	0.22653964	0.38944387	0.39056796	0.4451441	0.13992226	0.784615	1.6752108	1.3686075	1.0185815	1.2983142	1.1957464	0.6516248	0.8869221	-0.44690007	0.7830562	1.4816265	0.6953107	0.7878862	0.26602128	-0.03377269	0.5822487	1.1194171	0.6460869	0.46354333	1.5798348	0.33713433	2.331497	0.14062385	0.677706	0.19242904	-0.6802237	1.2333841	-0.119223826	-2.0473058	0.061638013	0.9691357	1.1563803	0.7934422	0.52951086	-0.096722625	1.5594506	3.1338966	1.8150758	1.46023	0.9871456	-0.4699308	0.044925686	1.5969028	-0.9690391	1.6599187	1.0214914	1.2123021	0.5199016	0.6727589	-0.40854615	0.9889454	0.30780143
Tunicamycin rep1 MIC	0.06325221	-0.1391038	0.5966092	0.14491959	-0.4257802	0.055203646	0.507614	0.8824793	-0.49251553	0.21788849	0.3034306	0.22366606	0.5389282	0.0991513	0.8699991	1.7891349	1.4065821	1.1286012	1.2878374	1.3541865	0.7804225	0.93736976	-0.6793902	0.8552316	1.5392584	0.7157264	0.522882	0.15223531	0.0018620578	0.58331466	1.2685134	0.52537286	0.32388353	1.6898733	0.2960596	2.258319	0.23574314	0.6702684	0.1903439	-0.8869847	1.3478329	-0.043206893	-2.1791453	0.084962435	1.1498593	1.3821592	0.85142654	0.61117566	-0.12825829	1.703011	3.3518167	1.9524057	1.6563548	1.4732679	-0.57145274	0.06253007	1.6407516	-1.1833348	1.8426999	1.2800843	1.7167596	0.5715853	0.74863124	-0.44834596	1.0127779	0.37670702
Tunicamycin rep2 MIC/2	0.48179427	0.07934203	0.68028104	0.28474632	-0.14132611	0.34425744	0.7643647	0.9662249	-0.25624335	0.514569	0.5832419	0.34743294	0.623105	0.2748247	0.81276196	2.1144874	1.9128054	1.4420097	1.8842932	1.6324996	0.9903519	1.1298515	-0.106645875	0.73446846	1.5807083	0.82094836	1.2040936	0.25037014	0.13872178	0.64752537	1.4350514	0.6013605	0.5818497	1.6706928	0.4671336	2.170274	0.2564978	0.7354693	0.2400062	-1.2236851	1.2454166	-0.07910865	-1.4695851	-0.0644219	0.8988685	1.5969583	1.0484008	0.4987578	-0.022780616	1.9821352	3.668246	1.8287644	1.6064005	1.30396	-0.24190715	0.081011675	1.7164782	-0.80666703	2.1773179	1.3066728	1.5379112	0.58894324	0.68447846	-0.3080293	1.1401048	0.5074333
Tunicamycin rep2 MIC	0.435706	-0.075292856	0.6190898	0.32818526	-0.22251771	0.18990749	0.7487874	0.6518712	-0.38181618	0.38918257	0.5701309	0.17755656	0.5302619	0.21248822	0.9143656	2.2741797	2.1126628	1.6119988	2.1174006	1.854564	1.0623637	1.2199211	-0.70043796	0.91602796	1.7691958	0.8588436	0.48891824	0.22495686	0.06884124	0.6468936	1.5887083	0.29028735	0.45141137	1.9918252	0.3525299	2.0585306	0.5258461	0.8127629	0.18685915	-1.3010193	1.5294293	-0.04994066	-1.5016817	-0.034083374	1.3088533	2.2396002	1.060285	0.69059896	-0.10526669	2.4889112	4.675872	2.2632473	1.9602283	1.530677	-0.4460716	0.09651507	1.9852678	-1.3435583	2.488338	1.7200214	2.2657206	0.8674834	0.76677567	-0.35362017	1.2821946	0.41637543
Tunicamycin rep3 MIC/2	0.1742546	0.22135465	0.18881354	0.4102813	0.026233498	0.3000968	0.4948342	0.09435479	0.30054736	0.7037062	0.20593058	0.14860009	0.18698758	0.3100336	0.31846738	0.67067313	0.5345353	0.64070326	0.76312554	0.41246402	0.4224567	0.2448822	0.0045752153	0.32761624	0.53031653	0.47931919	0.088414945	0.15813027	0.27710077	0.307312	0.76480347	0.01668844	0.21995667	0.7788711	0.2903685	0.1909426	0.31028464	0.3571718	0.36560518	0.24214645	0.25680226	0.14961767	0.60249513	-0.083461724	0.2658784	0.71431804	0.2956902	0.2820139	0.29581586	1.1214321	1.1027331	0.29431576	0.842636	0.4774879	0.37266025	0.12471974	0.36201027	-0.14959432	0.4562702	0.6734221	0.6910776	0.4671631	0.17446965	-0.021058558	0.2658405	0.644861
Tunicamycin rep3 MIC	0.055551708	-0.08512932	-0.035409622	0.15211213	-0.17949535	-0.07492372	0.03282716	-0.24755973	-0.19401501	-0.07594541	-0.2117856	0.019279532	0.090983175	-0.02016263	0.11204444	0.5600598	0.47497177	0.57224226	0.8512664	0.43249857	0.24805553	0.2801394	-0.5085884	0.3640867	0.49342096	0.22979988	-0.2499468	-0.088442154	0.087146685	0.15458684	0.652751	-0.20793538	-0.13373029	0.7466506	0.068261005	0.05078877	0.5738114	0.17553447	-0.016811969	0.044352926	0.35395673	0.023123028	-0.3625423	-0.13304457	0.45966524	0.9974164	0.13667797	0.36721796	-0.008176739	1.1495543	1.4763166	0.40805253	0.8200347	0.2297528	-0.12823845	0.036626227	0.3458404	-0.71344745	0.42345962	0.5971774	0.8276983	0.435217	0.08225058	-0.15339036	0.27905777	0.042050082
5-FC rep1 MIC/2	0.6372837	0.2010726	0.20612307	-0.09253679	0.17386985	0.22539207	0.74140966	-0.31902364	-0.10450006	0.986252	0.7938788	-0.020728681	0.44070446	-0.08074211	0.25203866	1.6314007	1.6475327	1.3449254	2.32318	1.1242734	0.6358833	0.10834929	-0.37090936	0.14079951	0.1838186	0.7123742	0.9782534	0.08523011	-0.6970012	-0.17957355	1.0623099	0.48228347	0.9237571	1.4830736	0.38233417	0.8161829	0.5530882	0.68320066	0.5972517	-0.68718934	0.27517778	0.65092134	-0.7174245	-0.9898269	0.9114152	1.3175228	0.56995595	-0.21646726	0.24582177	2.016587	5.10792	1.3397603	1.2160324	1.2499346	0.2767212	-0.89073396	1.804116	-0.8343488	1.6812696	0.48860314	1.5194155	0.16326915	0.44051147	-0.6647603	0.58736897	1.1760656
5-FC rep1 MIC	0.5767001	0.2297327	0.26629844	0.028453961	0.076408856	0.25480387	0.78573364	-0.36129242	-0.16877289	1.1585637	0.8509751	0.067170255	0.45952544	-0.13365972	0.24293813	1.6170267	1.6348491	1.0845631	2.0392473	1.0595633	0.81096834	0.07495007	-0.46556708	0.14968231	0.25086206	0.70484906	0.8814663	1.2686043	-0.6095748	0.16702974	1.8337005	-0.12903398	2.3786776	1.7616714	0.37991875	0.9512231	0.6012265	0.69531953	0.6479885	-0.5609029	-1.5609833	-1.161612	0.16832429	-0.93888164	-3.9145606	2.252764	0.5924753	-0.15467937	0.25080556	1.9983418	2.2067933	1.2870327	1.3211136	1.2181166	0.2453467	-3.2048743	0.8217043	-0.8075994	1.8266513	0.5938551	2.436366	-0.022325106	1.2290988	-0.7824511	0.5805282	1.1388482
5-FC rep2 MIC/2	0.49672118	-0.07067522	0.24205644	-0.010194	-0.47776008	0.09128332	0.52564377	-0.5298266	-0.19671531	0.5871577	0.65727997	-0.022467028	0.16903332	0.17794959	0.41108888	1.7369727	1.5349907	0.9282273	1.3460916	0.8569087	0.4830905	0.048460264	-0.63382787	0.10223989	0.06944518	0.37581542	0.6214535	-0.19424146	-0.7000556	-0.21741714	0.6587846	-0.29543605	0.62090886	1.18643	0.22618227	0.76143134	0.42776078	0.5514373	0.64081264	-0.3258835	0.19087872	0.45456803	-1.244108	-1.0409102	0.78860295	1.0610034	0.4491314	-0.25650033	0.15157497	1.5919979	3.1539352	1.0375935	0.8068699	1.0464505	-0.0475856	-0.8715544	1.3024552	-0.45956862	1.4318817	0.1233496	1.2457062	0.050790433	0.2750685	-0.35892373	0.4187081	0.55275834
5-FC rep2 MIC	0.49992362	-0.07004048	0.25110197	-0.00036267098	-0.5796018	-0.06020981	0.4813442	-0.5216514	-0.25472534	0.64264506	0.6561089	0.14162758	0.20156847	0.14394258	0.4092903	1.8244239	1.5255017	0.9098875	1.3028342	0.8833079	0.46142262	0.04815424	-0.7535222	0.049991425	0.05705883	0.4293471	0.43021145	-0.24036606	-0.78494656	-0.27736714	0.6901311	-0.3441838	0.6591696	1.239507	0.2099028	0.74438345	0.46184924	0.5976035	0.64235514	-0.4156257	0.1847307	0.40578666	-1.4008591	-1.015903	0.74854577	1.0635688	0.43236756	-0.24946392	0.13068493	1.5174603	3.1321955	1.0472603	0.7856777	1.0719308	-0.106592454	-0.82146734	1.3010459	-0.62770706	1.5001099	0.24792215	1.2319671	0.09338823	0.28713307	-0.49973676	0.3325992	0.52979714
5-FC rep3 MIC/2	1.1383122	0.44569284	0.5697978	0.08646038	0.7981325	0.7068134	0.8665195	0.45810568	0.07730813	1.0373368	0.9014585	-0.028461358	0.33799273	0.5513552	0.69000286	1.9534171	1.2541639	0.86920863	2.0214417	1.3593313	1.0393593	0.12544422	-0.48045504	-0.053878404	-0.0887931	1.1365743	-0.38694012	0.98363096	-0.6973824	0.0546073	1.2993588	-1.1183511	1.7403543	1.2041554	0.7322315	0.45161283	0.47234142	1.4660716	1.5214314	-0.6390348	0.06411218	0.50632536	-1.6205466	-5.275573	-3.409469	1.0437717	0.78451145	0.054877028	0.5260535	-0.20369892	0.5530003	0.87720174	1.1198033	0.9179126	0.6152959	-2.275055	0.99065906	2.7113035	1.6817174	0.7727876	1.7461939	-0.40908155	0.4094255	-0.6855098	0.299982	1.4426098
5-FC rep3 MIC	1.1171479	0.40994248	0.5146919	0.029770818	0.5249425	0.68366706	0.8084598	0.35954905	-0.055331543	0.9803862	0.8216287	-0.057148438	0.2956186	0.43443823	0.48900428	2.0754232	1.7746197	1.3095317	2.0269372	1.3440809	0.9722533	0.13886377	-0.7057939	-0.07801446	0.09221726	0.7316131	0.36849353	0.9342842	-1.2807122	-0.07562231	1.1743516	-0.49659508	1.2128947	1.1599315	0.6666622	0.34651265	0.70078695	0.8920825	1.3155451	-0.7004099	0.09271553	0.41383293	-2.2819903	-0.9272444	0.5510634	1.3409696	0.63980204	0.013295749	0.48189437	1.4986079	4.152767	0.86056954	1.1826096	1.097115	0.5963306	-0.8809685	1.111703	-0.15525123	1.7648753	0.79516584	1.7922863	0.41023743	0.52006817	-0.73909354	0.26354346	1.2034334
Ala-54 rep1 MIC/2	-0.42023742	-0.5755912	-0.5616866	-0.26755896	-1.349398	-0.8914081	1.2000227	-0.5320528	-0.07291498	0.047495227	0.66032404	0.36049536	-6.243025	-1.1057715	-0.14560002	2.4753466	1.8584855	0.8675328	0.6418793	0.21494219	0.28684384	-1.0799389	0.09910955	0.0070988047	0.36729223	-1.291229	-1.5879333	0.97277397	0.26840794	-0.029516917	2.8071625	1.1239955	0.031082772	0.62590235	0.005450998	0.85198736	0.2783224	0.6501136	0.8721083	-2.0267072	0.34129432	0.9287563	0.16951953	-0.67966217	-0.17895292	1.0835001	0.33119112	-0.18961547	0.31357935	0.12971143	1.7300313	0.3799748	0.29489148	0.41411552	-0.44769266	-0.17144762	0.8802844	-0.4868635	0.24618563	-0.024515228	0.23472375	-0.1275948	0.21318863	0.18336202	0.34466285	0.44196886
Ala-54 rep1 MIC	0.57778317	0.02115926	0.21520191	0.09027059	-0.86038977	-0.41120073	0.54684323	-0.443624	-0.28776607	0.12872879	0.42908245	0.23296775	-4.9025154	0.002847285	0.5094487	0.89047116	0.60302025	0.33850247	0.68392366	0.04154085	-0.07443877	0.12507918	-0.045386378	0.06482958	0.7637975	0.21530266	0.14239754	0.21011572	-0.06635688	-0.15789033	0.27785465	1.5159642	-0.11260245	0.805523	-0.24484235	1.0630378	0.20890902	0.02798258	-0.046999853	-1.488753	0.252986	0.16245772	2.2470894	-0.17222896	0.03626066	0.7084621	0.74324065	-0.24070284	0.23957245	0.71041274	1.8236563	0.7192931	0.5059569	0.6777547	-0.42152193	-0.10154392	0.84269446	-0.97308284	0.37268084	-0.08756727	0.3108768	-2.669848	0.23974666	-0.178556	0.2946485	0.0661526
Ala-54 rep2 MIC/2	0.714986	0.13373032	0.61187917	0.13821055	0.37584203	0.003911254	1.7001042	-0.41189137	0.78162557	1.938709	0.8966596	0.034383725	0.15129377	0.12648408	0.3378478	1.3119323	1.6907406	0.6915723	2.2697015	1.6169806	1.6831573	0.28100675	0.57477725	-0.19032311	0.28691924	0.45400968	-0.10088135	0.43376064	1.4810506	0.7261775	0.81413513	1.1395354	1.0768989	1.1759188	0.18308756	0.5025038	0.13249095	0.1828132	0.35818288	-0.6394087	0.32089707	0.87286055	1.6313477	0.024524735	0.5924938	1.1335888	0.5195794	-0.30198056	0.6150664	0.4926477	2.0572968	0.9464192	1.603289	1.1603787	1.0704222	0.039175767	1.9118191	-0.67304105	1.4532557	-0.009545157	0.95505345	0.028157827	0.10988086	0.0066606235	0.38613892	1.0755215
Ala-54 rep2 MIC	0.5120059	0.08460372	0.22916529	0.12191857	-0.7734605	-0.3792062	0.26199502	-0.51729447	-0.11644031	3.5376272	0.7118745	0.39162055	0.14815024	0.05391412	0.52166045	0.8814985	0.4317187	0.21623194	0.5961549	0.07590753	-0.02323994	0.04320355	0.14662275	-0.09035307	0.11551664	0.16962473	0.68046576	-0.26715222	0.027775258	0.11526167	0.33160803	1.5800084	0.066472575	0.6084897	-0.119602144	1.2361295	0.41744372	0.2055087	0.27154768	-1.4116123	0.4051856	0.115338035	1.3051031	0.09957447	0.14171301	-0.055558607	0.53968376	-0.12020252	-0.070105836	0.19247493	2.5501647	0.5868453	2.9541	1.0931089	-0.5861176	0.083211645	1.2518909	-0.9257009	0.734634	0.2671377	0.10094332	-0.021618236	0.28055754	0.15232152	0.42685568	0.39798635
Ala-54 rep3 MIC/2	0.14737429000000002	-0.22093043999999998	0.025096284999999996	-0.06467420500000001	-0.486777985	-0.443748423	1.45006345	-0.471972085	0.354355295	0.9931021135	0.77849182	0.19743954249999998	-3.0458656150000003	-0.48964370999999995	0.09612388999999999	1.89363945	1.7746130500000001	0.77955255	1.4557904000000002	0.915961395	0.98500057	-0.399466075	0.3369434	-0.09161215265	0.327105735	-0.41860966	-0.844407325	0.703267305	0.87472927	0.3483302915	1.810648815	1.13176545	0.553990836	0.900910575	0.09426927900000001	0.6772455799999999	0.205406675	0.4164634	0.61514559	-1.3330579500000002	0.331095695	0.9008084249999999	0.9004336150000001	-0.3275687175	0.20677044	1.1085444500000001	0.42538526	-0.245798015	0.464322875	0.311179565	1.89366405	0.663197	0.94909024	0.78724711	0.31136477000000007	-0.0661359265	1.39605175	-0.579952275	0.849720665	-0.0170301925	0.5948886	-0.049718486500000006	0.16153474499999998	0.09501132174999999	0.365400885	0.75874518
Ala-54 rep3 MIC	0.5448945350000001	0.052881489999999996	0.22218359999999998	0.10609458	-0.816925135	-0.39520346500000003	0.404419125	-0.480459235	-0.20210319	1.833177995	0.570478475	0.31229415	-2.3771825800000004	0.0283807025	0.515554575	0.88598483	0.517369475	0.277367205	0.6400392800000001	0.058724189999999996	-0.048839355	0.08414136500000001	0.050618185999999996	-0.012761744999999998	0.43965707	0.192463695	0.41143165000000004	-0.028518249999999995	-0.019290810999999998	-0.02131433	0.30473134	1.5479863	-0.0230649375	0.70700635	-0.182222247	1.14958365	0.31317637	0.11674564	0.1122739135	-1.45018265	0.3290858	0.1388978775	1.7760962500000002	-0.036327244999999994	0.088986835	0.3264517465	0.641462205	-0.18045268	0.084733307	0.45144383499999996	2.1869104999999998	0.6530692	1.73002845	0.8854318000000001	-0.503819765	-0.009166137499999998	1.04729268	-0.94939187	0.55365742	0.08978521499999999	0.20591006	-1.345733118	0.2601521	-0.013117240000000002	0.36075208999999997	0.232069475
SOV-4 rep1 MIC/2	0.5271628	0.27899626	0.5239376	0.020336205	0.022594707	0.2611681	0.5782139	0.19827251	-0.11152094	0.505476	0.9621838	0.063559495	-0.19119418	0.6253122	0.7750486	1.7101474	1.5299355	1.187506	1.5158167	1.270469	0.8748333	0.32650533	0.077997826	-0.16758925	0.2493823	0.3612101	0.70583916	0.30631512	-0.2182839	0.041903246	0.9895611	0.9896439	0.65103847	1.3714025	-0.061461143	0.6935512	0.4430471	0.72068095	0.41371056	-0.86119497	0.4241472	0.33862975	1.2740575	-0.22500458	0.60585654	0.8283553	0.5012913	-0.023048224	0.39243037	1.8692309	4.2477927	1.2141653	0.7373665	1.0457232	0.5821892	-0.12663737	1.4873227	-1.0249661	1.169338	0.29473963	1.0976907	-0.16201633	0.26530427	0.3009689	0.52223516	0.62644076
